Order_ID,Customer_ID,Order_Date,Region,City,Sales_Channel,Customer_Segment,Age,Category,Subcategory,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Method,Satisfaction,Delivery_Date
ORD-8060-006039,CUST_00345,2024-04-16,north,Jaipur,Marketplace,Consumer,28.0,Office Supplies,Pens,4.0,320.41,1281.64,1112.83,168.81,UPI,3.8,2024-04-21
ORD-2282-000261,CUST_00278,2023-09-12,South ,Pune,Store,Small Business,56.0,Clothing,Men,1.0,1427.0,1427.0,918.21,508.79,UPI,3.4,2023-09-16
ORD-11492-009471,CUST_00975,2022-05-19,East,Guwahati,Store,Consumer,59.0,Office Supplies,Organizers,5.0,268.04,1340.2,1038.35,301.86,Net Banking,3.7,2022-05-21
ORD-11115-009094,CUST_00285,2023-06-28,West,Mumbai,Marketplace,Consumer,52.0,Furniture,Desks,6.0,26697.92,160187.52,80233.0,55926.41,Cash,5.0,2023-07-03
ORD-5766-003745,CUST_00444,2022-10-20,North,Chandigarh,Marketplace,Consumer,23.0,Office Supplies,Paper,1.0,822.77,822.77,459.9,362.88,UPI,3.6,2022-10-22
ORD-4048-002027,CUST_00030,2024-05-09,West,Ahmedabad,Online,Corporate,34.0,Beauty,Personal Care,1.0,7751.25,7751.25,5596.33,992.23,,4.4,2024-05-13
ORD-9010-006989,CUST_01060,2025-04-21,North,Jaipur,Marketplace,Small Business,40.0,Grocery,Beverages,5.0,1339.31,6696.55,4125.7,1566.37,UPI,3.4,2025-04-24
ORD-6256-004235,CUST_00682,2023-08-03,North,Chandigarh,Store,Small Business,20.0,Furniture,Desks,2.0,1622.9,3245.8,2514.07,407.15,Wallet,2.0,2023-08-08
ORD-3939-001918,CUST_00862,2022-04-10,East,Bhubaneswar,Store,Consumer,49.0,Grocery,Staples,2.0,2417.12,4834.24,1934.69,1449.28,Debit Card,2.0,2022-04-17
ORD-3850-001829,CUST_00166,2024-05-28,West,Ahmedabad,Store,Consumer,38.0,Beauty,Personal Care,1.0,830.14,830.14,535.16,211.97,Credit Card,5.0,2024-06-01
ORD-8255-006234,CUST_00170,2023-01-15,North,Delhi,Store,Consumer,45.0,Office Supplies,Organizers,12.0,1573.1,18877.2,10345.73,8531.42,Wallet,4.0,2023-01-18
ORD-11459-009438,CUST_01085,2023-12-25,South,,ONLINE,Consumer,29.0,Home Appliances,Kitchen,1.0,28522.16,28522.16,12585.32,13084.62,UPI,5.0,2023-12-29
ORD-8305-006284,CUST_00544,2022-10-05,West,Mumbai,Store,Corporate,41.0,Clothing,Kids,8.0,7325.95,58607.6,31627.43,21119.43,Credit Card,4.1,2022-10-08
ORD-6230-004209,CUST_01099,2025-04-19,North,Chandigarh,Marketplace,Consumer,33.0,Sports,Cycling,4.0,1516.72,6066.88,4176.73,676.77,Wallet,3.6,2025-04-24
ORD-2246-000225,CUST_00699,2022-07-04,South,Hyderabad,Marketplace,Small Business,31.0,Grocery,Staples,2.0,2380.84,4761.68,2799.09,1248.33,Credit Card,3.1,2022-07-09
ORD-10937-008916,CUST_00432,2023-04-15,East,,Marketplace,Consumer,38.0,Electronics,Phones,3.0,48008.17,144024.51,76440.28,45980.55,UPI,5.0,2023-04-19
ORD-8491-006470,CUST_00143,2023-06-30,West,Ahmedabad,,Corporate,35.0,Home Appliances,Kitchen,4.0,31201.63,124806.52,84405.39,34160.81,NetBanking,4.2,2023-07-02
ORD-11541-009520,CUST_00880,2024-10-27,South,Bengaluru,Store,Small Business,44.0,Electronics ,Cosmetics,1.0,2660.64,2660.64,2096.76,563.88,Credit Card,4.3,2024-10-30
ORD-2868-000847,CUST_00628,2025-05-13,North,Chandigarh,Marketplace,Corporate,45.0,Grocery,Staples,2.0,2109.1,4218.2,2801.86,994.53,UPI,4.9,2025-05-15
ORD-6311-004290,CUST_00888,2022-03-11,Central,,Store ,Corporate,37.0,Office Supplies,Paper,4.0,1631.24,6524.96,5090.37,1434.6,Debit Card,3.4,2022-03-18
ORD-7582-005561,CUST_01064,2023-03-13,South,Chennai,Store,Consumer,22.0,Furniture,Tables,12.0,42154.53,505854.36,199141.59,180249.16,Credit Card,4.4,2023-03-18
ORD-4573-002552,CUST_01034,2023-05-22,North,Delhi,Store,Corporate,30.0,Beauty,Personal Care,2.0,650.07,1300.14,785.6,514.54,Debit Card,4.2,2023-05-26
ORD-2139-000118,CUST_00552,2023-08-04,North,Jaipur,Store,Small Business,24.0,Home Appliances,Kitchen,6.0,37036.68,222220.08,133984.87,66013.19,Debit Card,2.9,2023-08-06
ORD-10859-008838,CUST_00064,2024-11-09,East,Guwahati,Store,Corporate,40.0,ELECTRONICS,Tables,12.0,11180.5,134166.0,106178.77,27987.23,Debit Card,3.2,2024-11-13
ORD-7988-005967,CUST_00626,2023-01-15,Central,Indore,Marketplace,Small Business,21.0,,Kids,4.0,10060.57,40242.28,26675.32,7530.61,UPI,4.2,2023-01-18
ORD-10217-008196,CUST_00265,2023-06-01,South,Hyderabad,Online,Corporate,26.0,Furniture,Storage,8.0,31160.5,249284.0,172048.18,77235.86,Debit Card,3.5,2023-06-06
ORD-10681-008660,CUST_00471,2023-04-23,Central,Indore,Marketplace,Corporate,40.0,Grocery,Snacks,2.0,2472.33,4944.66,3250.09,1694.57,UPI,2.7,2023-04-26
ORD-9511-007490,CUST_00744,2025-03-13,Central,Nagpur,Marketplace,Small Business,40.0,Electronics,Accessories,2.0,6104.92,12209.84,5242.79,4525.07,Net Banking,4.8,2025-03-15
ORD-2027-000006,CUST_00820,2023-01-30,North,Jaipur,Online,Consumer,34.0,,Audio,2.0,63330.53,126661.06,90746.63,35914.43,,2.5,2023-02-04
ORD-7364-005343,CUST_00558,2024-07-09,North,Jaipur,Online,Consumer,47.0,Grocery,Staples,2.0,1708.93,3417.86,1912.06,651.33,UPI,3.9,2024-07-12
ORD-11133-009112,CUST_00668,2023-12-20,East,Guwahati,Store,Consumer,29.0,Home Appliances,Cleaning,1.0,39452.94,39452.94,29194.53,10258.4,Cash,5.0,2023-12-23
ORD-6346-004325,CUST_00768,2025-06-08,Central,Bhopal,Online,Consumer,38.0,Home Appliances,Kitchen,4.0,45088.49,180353.96,145867.44,34486.53,UPI,2.8,2025-06-11
ORD-3085-001064,CUST_00509,2022-04-09,South,Hyderabad,Marketplace,Consumer,30.0,Sports,Team Sports,6.0,24003.5,144021.0,70962.64,73058.34,net banking,3.7,2022-04-11
ORD-4612-002591,CUST_00614,2023-06-01,Central,Nagpur,Store,Consumer,44.0,Sports,Cycling,2.0,5919.09,11838.18,9337.49,1908.79,Wallet,5.0,2023-06-03
ORD-10456-008435,CUST_00065,2022-07-31,Central,Bhopal,Marketplace,Small Business,32.0,Grocery,Beverages,3.0,1587.33,4761.99,2784.71,1501.07,UPI,3.4,2022-08-02
ORD-5757-003736,CUST_01014,2024-07-26,East,Guwahati,Store,Consumer,54.0,Grocery,,3.0,2099.69,6299.07,4694.24,1604.83,Cash,4.9,2024-07-27
ORD-5539-003518,CUST_00320,2025-05-28,South,Bengaluru,Store,Small Business,55.0,Electronics,Laptops,1.0,4695.57,4695.57,2890.72,1804.86,Credit Card,4.1,2025-06-02
ORD-9008-006987,CUST_00756,2024-08-06,East,Kolkata,Phone,Consumer,30.0,Beauty,Haircare,1.0,7829.49,7829.49,4648.76,3180.73,Credit Card,4.8,2024-08-09
ORD-8789-006768,CUST_00234,2022-08-18,South,Hyderabad,Online,Corporate,41.0,Grocery,Snacks,3.0,172.82,518.46,200.22,214.55,,4.0,2022-08-22
ORD-7644-005623,CUST_00056,2024-03-08,Central,Bhopal,Online,Consumer,46.0,Sports,Cycling,8.0,18149.43,145195.44,87656.54,57538.93,,2.9,2024-03-11
ORD-3627-001606,CUST_00323,2024-07-24,East,Guwahati,Online,Corporate,36.0,Beauty,Haircare,4.0,1489.42,5957.68,2949.23,2114.79,Credit Card,4.4,2024-08-03
ORD-3755-001734,CUST_00770,2022-06-14,East,,Online,Corporate,52.0,Grocery,Packaged Food,2.0,1611.24,3222.48,1789.33,1433.15,UPI,4.9,2022-06-17
ORD-11468-009447,CUST_00773,2025-06-20,Central,Bhopal,,Consumer,22.0,Electronics,Phones,1.0,34775.14,34775.14,17544.75,15491.64,,4.2,2025-06-23
ORD-5834-003813,CUST_00618,2023-05-04,South,Bengaluru,Online,Small Business,23.0,Furniture,Storage,2.0,44606.33,89212.66,52435.28,18934.85,Credit Card,3.6,2023-05-07
ORD-11754-009733,CUST_00600,2024-06-23,East,Guwahati,Phone,Small Business,,Office Supplies,Paper,2.0,1441.19,2882.38,2433.24,449.13,UPI,4.3,2024-06-25
ORD-3783-001762,CUST_00319,2023-11-04,Central,Indore,Marketplace,corporate ,37.0,Electronics,Accessories,4.0,58965.91,235863.64,161836.02,74027.62,Debit Card,3.4,2023-11-05
ORD-7423-005402,CUST_00006,2022-02-07,Central,Indore,Phone,Small Business,25.0,Office Supplies,Organizers,3.0,2063.97,6191.91,4994.04,888.29,UPI,,2022-02-08
ORD-4761-002740,CUST_00284,2025-04-04,North,Chandigarh,Online,Consumer,37.0,Office Supplies,Pens,1.0,972.86,972.86,810.66,113.56,Credit Card,4.0,2025-04-05
ORD-4494-002473,CUST_00328,2025-01-30,Central,Nagpur,Marketplace,Consumer,31.0,Office Supplies,Binders,1.0,2416.86,2416.86,1143.0,1153.02,Debit Card,3.9,2025-02-01
ORD-8760-006739,CUST_00417,2023-02-10,South,Bengaluru,Online,Consumer,26.0,Grocery,Snacks,5.0,730.96,3654.8,2352.49,936.84,,2.9,2023-02-12
ORD-8913-006892,CUST_00700,2023-09-01,Central,Indore,Online,Consumer,38.0,Office Supplies,Organizers,2.0,1185.48,2370.96,1950.73,420.24,Wallet,2.8,
ORD-9965-007944,CUST_00366,2022-01-22,North,Delhi,Marketplace,Small Business,34.0,Sports,Cycling,2.0,6242.29,12484.58,8429.43,2182.45,UPI,3.5,2022-01-25
ORD-6228-004207,CUST_00243,2023-08-12,East,Kolkata,Online,Small Business,41.0,Sports,Team Sports,3.0,16802.16,50406.48,36841.02,8524.81,,5.0,2023-08-14
ORD-8393-006372,CUST_01155,2024-07-28,South,Bengaluru,Marketplace,,21.0,Furniture,Desks,4.0,2285.84,9143.36,5819.94,2409.1,,3.9,2024-08-02
ORD-2254-000233,CUST_00694,2023-12-25,East,Bhubaneswar,Online,Consumer,20.0,Electronics,Laptops,6.0,5267.74,31606.44,22285.78,7740.33,Debit Card,4.3,2023-12-30
ORD-10280-008259,CUST_01088,2023-04-27,West,Ahmedabad,Marketplace,Small Business,48.0,Beauty,Skincare,2.0,1274.62,2549.24,1568.54,725.77,UPI,3.5,2023-04-30
ORD-9583-007562,CUST_00682,2024-05-26,West,Ahmedabad,Online,Consumer,33.0,Home Appliances,Small Appliances,3.0,47906.15,143718.45,122740.69,20977.76,Credit Card,2.8,2024-05-28
ORD-8190-006169,CUST_00711,2024-05-26,North,Chandigarh,Online,Consumer,47.0,,Tables,3.0,14569.66,43708.98,24661.44,14676.63,Credit Card,3.6,2024-05-30
ORD-5618-003597,CUST_00764,2023-12-27,South,Chennai,Store,Consumer,27.0,Electronics,Laptops,4.0,66187.64,264750.56,203939.12,60811.45,UPI,4.7,2024-01-10
ORD-8310-006289,CUST_00396,2022-10-01,Central,Indore,Marketplace,Consumer,57.0,Office Supplies,Pens,4.0,1431.99,5727.96,3344.28,1238.1,UPI,3.1,2022-10-04
ORD-6654-004633,CUST_01176,2022-02-21,Central,Indore,Marketplace,Small Business,34.0,Office Supplies,Paper,,2366.77,2366.77,1471.21,895.56,Debit Card,3.9,2022-02-23
ORD-2147-000126,CUST_00001,2025-04-26,East,Bhubaneswar,Store,Consumer,23.0,Grocery,Snacks,3.0,180.95,542.85,394.71,148.15,UPI,3.6,2025-04-30
ORD-9663-007642,CUST_00338,2023-03-22,South,Chennai,Phone,Corporate,21.0,Clothing,Kids,2.0,7733.38,15466.76,11479.05,3214.38,UPI,1.4,2023-03-25
ORD-8251-006230,CUST_00663,2023-04-09,South,Bengaluru,Store,Small Business,35.0,Clothing,Footwear,5.0,8900.5,44502.5,35127.42,7149.93,Credit Card,4.2,2023-04-12
ORD-3318-001297,CUST_00252,2023-07-05,North,Delhi,Marketplace,Consumer,31.0,Office Supplies,Paper,1.0,1905.58,1905.58,1257.25,648.33,,4.5,2023-07-08
ORD-3998-001977,CUST_00678,2025-06-22,South,Chennai,Online,Consumer,47.0,Clothing,Kids,6.0,4536.05,27216.3,12448.48,10685.4,UPI,3.8,2025-06-23
ORD-11609-009588,CUST_01153,2023-12-06,South,Hyderabad,Online,Consumer,27.0,Clothing,Kids,1.0,5686.85,5686.85,2976.99,2425.51,Cash,3.8,2023-12-09
ORD-11564-009543,CUST_01145,2024-02-01,South,Bengaluru,Marketplace,Consumer,39.0,Beauty,Personal Care,1.0,7891.38,7891.38,4176.72,1741.81,Wallet,4.2,2024-02-05
ORD-7772-005751,CUST_01005,2024-09-28,South,Chennai,Store,Corporate,28.0,Beauty,Personal Care,1.0,691.87,691.87,339.67,213.82,Credit Card,4.6,2024-10-01
ORD-10174-008153,CUST_00152,2022-02-03,North,Jaipur,Online,,28.0,Office Supplies,Pens,3.0,2052.66,6157.98,3295.67,2554.42,Debit Card,3.5,2022-02-08
ORD-5108-003087,CUST_00713,2022-08-05,South,,Store,Consumer,37.0,Home Appliances,Cooling,1.0,14945.84,14945.84,10630.12,4315.72,UPI,2.5,2022-08-07
ORD-11403-009382,CUST_00821,2024-04-18,South,Hyderabad,Store,Corporate,34.0,Electronics,Audio,3.0,43530.08,130590.24,68701.56,42300.14,UPI,3.1,2024-04-22
ORD-8904-006883,CUST_00049,2022-04-15,South,Chennai,Online,Corporate,25.0,Office Supplies,Paper,12.0,739.39,8872.68,3945.11,2265.75,UPI,3.6,2022-04-18
ORD-11432-009411,CUST_00893,2023-08-12,North,Chandigarh,Online,Consumer,42.0,Clothing,Kids,4.0,4657.04,18628.16,11888.24,3945.7,Credit Card,2.8,2023-08-14
ORD-9695-007674,CUST_00054,2025-06-17,East,Bhubaneswar,Online,Consumer,35.0,Clothing,Footwear,1.0,7577.02,7577.02,5011.96,2186.21,UPI,4.0,2025-06-21
ORD-5367-003346,CUST_00462,2023-06-04,West,Mumbai,Store,Consumer,21.0,Beauty,Personal Care,4.0,6907.45,27629.8,13540.08,9945.25,UPI,2.5,2023-06-08
ORD-10194-008173,CUST_00466,2022-05-31,East,Bhubaneswar,Online,Corporate,49.0,electronics,Cycling,5.0,24807.82,124039.1,50366.79,42662.52,Debit Card,3.7,2022-06-04
ORD-11549-009528,CUST_00905,2024-10-20,North,Jaipur,Online,Corporate,23.0,Furniture,Storage,2.0,21735.58,43471.16,38142.66,5328.5,Credit Card,3.1,2024-10-23
ORD-7892-005871,CUST_00142,2022-11-10,South,Bengaluru,Online,Consumer,26.0,Furniture,Storage,4.0,11562.21,46248.84,27163.53,19085.31,Credit Card,2.4,2022-11-15
ORD-8528-006507,CUST_00184,2023-10-26,West,Mumbai,Online,Consumer,39.0,Clothing,Kids,3.0,2513.68,7541.04,4771.39,2769.65,UPI,5.0,2023-10-30
ORD-4819-002798,CUST_00046,2022-10-31,West,Ahmedabad,Online,Consumer,45.0,Electronics,Phones,1.0,58911.0,58911.0,30675.57,28235.43,Credit Card,4.2,2022-11-03
ORD-2940-000919,CUST_00660,2023-02-09,West,Pune,Online,Consumer,30.0,Electronics,Audio,1.0,86234.42,86234.42,48950.93,37283.49,Net Banking,4.2,2023-02-16
ORD-3668-001647,CUST_00811,2024-11-16,North,Chandigarh,Marketplace,Corporate,99,Grocery,Packaged Food,2.0,1408.04,2816.08,1974.82,841.25,Debit Card,3.8,2024-11-19
ORD-7144-005123,CUST_00658,2022-11-18,North,Chandigarh,Online,Consumer,31.0,Home Appliances,Small Appliances,1.0,43296.13,43296.13,22265.16,12371.74,UPI,4.0,2022-11-19
ORD-7148-005127,CUST_00508,2022-08-12,East,Kolkata,Marketplace,Consumer,33.0,Clothing,Men,10.0,6072.13,60721.3,46162.99,14558.28,Credit Card,3.8,2022-08-17
ORD-6643-004622,CUST_01174,2025-01-24,West,Ahmedabad,Online,Consumer,22.0,Beauty,Cosmetics,2.0,2775.17,5550.34,3886.9,553.37,,5.0,2025-02-03
ORD-8831-006810,CUST_00044,2024-07-25,South,Hyderabad,Online,Corporate,54.0,Furniture,Storage,1.0,42029.39,42029.39,22617.41,15209.04,Net Banking,3.3,2024-07-29
ORD-2386-000365,CUST_00170,2022-09-19,Central,Bhopal,Marketplace,Consumer,41.0,Beauty,Cosmetics,2.0,7969.76,15939.52,12234.9,2907.64,Debit Card,5.0,2022-09-22
ORD-4147-002126,CUST_01046,2024-10-17,West,Pune,Online,Small Business,39.0,Clothing,Footwear,8.0,5622.85,44982.8,23220.85,21761.99,Cash,4.2,2024-10-21
ORD-10172-008151,CUST_00849,2023-03-07,East,Bhubaneswar,Online,Consumer,39.0,Electronics,Audio,4.0,6749.47,26997.88,16404.13,7893.98,UPI,4.7,2023-03-09
ORD-10739-008718,CUST_00758,2022-05-13,West,Ahmedabad,Phone,Corporate,26.0,Sports,Cycling,2.0,694.94,1389.88,695.5,277.41,UPI,2.4,2022-05-15
ORD-2077-000056,CUST_01092,2025-05-14,Central,Indore,Phone,Corporate,29.0,Home Appliances,Small Appliances,2.0,12651.6,25303.2,12231.55,13071.65,Credit Card,4.5,2025-05-19
ORD-2660-000639,CUST_00288,2022-04-08,South,Chennai,Phone,Consumer,29.0,Clothing,,1.0,8749.28,8749.28,5747.74,3001.54,Net Banking,3.5,2022-04-12
ORD-2324-000303,CUST_01010,2024-07-26,East,Guwahati,Online,Consumer,32.0,Beauty,Haircare,6.0,4875.77,29254.62,15934.74,13319.88,Wallet,2.7,2024-08-05
ORD-7833-005812,CUST_00630,2024-02-12,Central,,Store,Consumer,43.0,Beauty,Haircare,3.0,5001.85,15005.55,11080.38,1674.34,UPI,4.2,2024-02-19
ORD-3298-001277,CUST_01065,2024-09-09,,Bengaluru,Online,Corporate,24.0,Clothing,Men,12.0,2159.53,25914.36,19259.46,4063.46,Debit Card,3.5,2024-09-11
ORD-6454-004433,CUST_00107,2022-06-22,East,Kolkata,Online,Consumer,38.0,Furniture,Desks,3.0,39142.64,117427.92,97965.86,19462.06,Debit Card,3.7,2022-06-23
ORD-5666-003645,CUST_00575,2022-08-28,,Mumbai,Online,,53.0,Clothing,Footwear,2.0,11908.91,23817.82,13318.12,8117.92,UPI,4.2,2022-08-29
ORD-6165-004144,CUST_00330,2023-05-06,Central,Bhopal,Marketplace,Consumer,48.0,Office Supplies,Binders,3.0,958.16,2874.48,1968.63,905.85,Cash,3.6,2023-05-07
ORD-4900-002879,CUST_00797,2022-10-05,East,Guwahati,Online,Consumer,27.0,Office Supplies,Pens,3.0,1405.74,4217.22,3261.25,955.98,Debit Card,5.0,2022-10-09
ORD-8515-006494,CUST_00469,2022-07-09,South,Chennai,Marketplace,Small Business,26.0,Office Supplies,Binders,1.0,519.58,519.58,384.45,83.17,Debit Card,2.5,2022-07-10
ORD-7262-005241,CUST_00481,2025-04-19,Central,Nagpur,Online,Corporate,30.0,Grocery,Beverages,6.0,589.7,3538.2,2610.07,928.1,Net Banking,3.7,2025-04-20
ORD-11535-009514,CUST_00544,2024-04-10,West,Mumbai,Online,Consumer,40.0,Clothing,Men,1.0,2079.75,2079.75,1802.66,277.09,Debit Card,4.6,2024-04-13
ORD-8959-006938,CUST_00050,2022-03-05,West,Mumbai,Marketplace,Consumer,47.0,Electronics,Phones,3.0,67448.51,202345.53,121304.48,40571.95,UPI,2.8,2022-03-10
ORD-9262-007241,CUST_01086,2023-12-18,Central,Nagpur,Phone,,41.0,Clothing,Men,1.0,6801.37,6801.37,4946.19,834.97,Net Banking,4.6,2023-12-25
ORD-4615-002594,CUST_00852,2022-02-26,East,Kolkata,Store,Small Business,32.0,Grocery,Beverages,6.0,1136.34,6818.04,4245.67,1890.58,Cash,5.0,2022-03-03
ORD-4415-002394,CUST_00706,2024-01-14,North,,Online,Corporate,,Home Appliances,Cleaning,5.0,21668.88,108344.4,59695.43,43231.74,Wallet,3.4,2024-01-19
ORD-2545-000524,CUST_00796,2022-07-12,Central,Indore,Store,Consumer,15.0,Office Supplies,Pens,5.0,1680.87,8404.35,5398.88,2165.04,Credit Card,4.8,2022-07-15
ORD-8398-006377,CUST_00385,2024-08-26,West,Ahmedabad,Phone,Small Business,38.0,Beauty,Haircare,2.0,3596.14,7192.28,4887.75,2304.53,UPI,4.4,2024-08-31
ORD-9003-006982,CUST_00781,2023-02-16,East,Bhubaneswar,Store,Consumer,33.0,Grocery,Packaged Food,3.0,1000.39,3001.17,1421.07,979.86,Cash,3.6,2023-02-18
ORD-8699-006678,CUST_01197,2023-03-02,South,Chennai,,Corporate,44.0,Sports,Cycling,5.0,11729.64,58648.2,39617.36,13166.01,Credit Card,2.8,2023-03-09
ORD-5922-003901,CUST_01174,2022-04-18,East,Kolkata,Store,Consumer,34.0,Electronics,Audio,6.0,36556.27,219337.62,171672.56,47665.05,UPI,5.0,2022-04-20
ORD-11764-009743,CUST_00917,2022-01-15,Central,Bhopal,Store,Consumer,45.0,Grocery,Snacks,1.0,1923.78,1923.78,837.44,893.96,Wallet,4.4,2022-01-22
ORD-7607-005586,CUST_00924,2023-01-29,North,Jaipur,,Consumer,48.0,Electronics,Phones,10.0,64965.25,649652.5,359232.7,290419.79,Debit Card,3.1,2023-02-08
ORD-11487-009466,CUST_00298,2024-12-03,Central,Nagpur,Store,Corporate,31.0,Electronics,Laptops,1.0,7802.79,7802.79,4423.81,2988.84,Debit Card,4.1,2024-12-06
ORD-9978-007957,CUST_01006,2022-08-31,West,Ahmedabad,Store,Consumer,38.0,Furniture,Chairs,,7554.15,8498.425,5469.18,1329.56,Cash,3.9,2022-09-02
ORD-9592-007571,CUST_00101,2022-10-19,South,Hyderabad,Online,Consumer,38.0,Furniture,Storage,8.0,39977.04,319816.32,153620.11,166196.17,UPI,3.0,2022-10-22
ORD-8799-006778,CUST_01115,2024-10-18,East,Guwahati,Marketplace,Consumer,39.0,Office Supplies,Organizers,6.0,1788.84,10733.04,6405.18,1644.62,Wallet,4.0,2024-10-25
ORD-2693-000672,CUST_01098,2024-07-11,Central,Bhopal,Online,Small Business,51.0,Clothing,Women,2.0,10753.29,21506.58,12141.62,3988.32,Credit Card,5.0,2024-07-13
ORD-6210-004189,CUST_00312,2025-04-21,West,Pune,Store,Small Business,28.0,Grocery,,1.0,158.06,158.06,122.98,35.08,Credit Card,3.2,2025-04-24
ORD-2688-000667,CUST_00117,2022-03-05,South,Bengaluru,E Commerce,Consumer,38.0,Grocery,Snacks,2.0,2074.84,4149.68,2837.02,1312.66,,3.7,2022-03-07
ORD-5288-003267,CUST_00049,2022-04-04,East,Bhubaneswar,Online,Small Business,46.0,Home Appliances,Small Appliances,1.0,33110.41,33110.41,26128.23,3671.14,net banking,3.2,2022-04-08
ORD-3909-001888,CUST_01093,2024-07-05,South,Hyderabad,Online,Consumer,41.0,Grocery,Snacks,12.0,864.77,10377.24,6598.33,3260.09,Debit Card,3.5,2024-07-08
ORD-10494-008473,CUST_00449,2024-02-08,East,Bhubaneswar,Online,Consumer,23.0,Grocery,Snacks,3.0,40.18,120.54,82.86,37.69,Wallet,4.0,2024-02-18
ORD-11113-009092,CUST_00628,2023-07-24,North,Delhi,Store,Corporate,75.0,Grocery,Snacks,1.0,1090.24,1090.24,533.85,501.88,,3.8,2023-07-28
ORD-9709-007688,CUST_00128,2022-03-05,South,Bengaluru,Store,Corporate,21.0,Furniture,Desks,3.0,32834.5,98503.5,53797.89,20079.73,Credit Card,3.7,2022-03-12
ORD-8053-006032,CUST_00782,2025-06-26,South,Hyderabad,Online,Corporate,27.0,Home Appliances,Cleaning,3.0,13135.66,39406.98,25193.0,14214.0,Credit Card,2.7,2025-06-28
ORD-8112-006091,CUST_01064,2025-04-21,South,Bengaluru,Online,Corporate,62.0,Beauty,,3.0,2439.87,7319.61,3052.11,3169.57,Wallet,3.6,2025-04-24
ORD-8260-006239,CUST_00221,2025-02-09,Central,Indore,Store,Small Business,28.0,Electronics,Audio,3.0,40074.87,120224.61,83666.42,12513.26,Cash,4.7,2025-02-11
ORD-9372-007351,CUST_00370,2024-03-13,South,Bengaluru,Store,Corporate,28.0,Grocery,Staples,1.0,111.8,111.8,61.62,39.0,Credit Card,4.3,2024-03-17
ORD-9852-007831,CUST_00796,2022-10-05,South,Chennai,Store,Corporate,43.0,Clothing,Footwear,1.0,10025.95,10025.95,5744.37,3780.28,Credit Card,3.8,2022-10-07
ORD-2782-000761,CUST_00179,2024-10-21,North,Delhi,Store,Consumer,43.0,Home Appliances,Cooling,6.0,17701.87,106211.22,59031.87,47179.36,,2.9,2024-10-24
ORD-8276-006255,CUST_00173,2024-08-27,South,Hyderabad,Online,Consumer,44.0,Clothing,Footwear,10.0,4508.55,45085.5,23817.73,21267.77,UPI,3.1,2024-09-01
ORD-3928-001907,CUST_00656,2023-04-01,Central,Indore,Online,Corporate,26.0,Beauty,Skincare,6.0,1402.78,8416.68,4728.36,3688.33,Net Banking,3.4,2023-04-03
ORD-5840-003819,CUST_00138,2022-05-13,Central,Bhopal,Store,Consumer,35.0,Furniture,Storage,3.0,1760.19,5280.57,2314.2,2438.3,Debit Card,3.2,2022-05-16
ORD-8291-006270,CUST_00401,2022-07-03,West,Mumbai,Online,Corporate,44.0,Grocery,Staples,2.0,670.91,1341.82,841.03,299.52,Wallet,4.2,2022-07-07
ORD-6322-004301,CUST_00119,2025-03-23,North,Delhi,Online,Corporate,36.0,Sports,Fitness,3.0,18447.2,55341.6,43101.58,6705.87,Credit Card,3.2,2025-03-24
ORD-7591-005570,CUST_00048,2023-10-21,Central,Indore,Marketplace,Consumer,24.0,Electronics,Phones,3.0,14795.27,44385.81,38111.24,6274.58,NetBanking,5.0,2023-10-26
ORD-9963-007942,CUST_00339,2022-06-26,South ,Mumbai,,Small Business,44.0,Grocery,Snacks,4.0,1564.59,6258.36,3625.22,2007.31,Credit Card,4.5,2022-07-01
ORD-6186-004165,CUST_00622,2022-12-21,West,Pune,Marketplace,,30.0,Clothing,Kids,3.0,2736.01,8208.03,3733.74,3243.08,Debit Card,4.9,2022-12-26
ORD-7993-005972,CUST_00362,2022-12-27,South,Bengaluru,Store,Consumer,42.0,Sports,Cycling,6.0,22922.14,137532.84,89228.25,48304.62,Wallet,2.8,2022-12-28
ORD-5601-003580,CUST_00470,2023-09-03,East,Bhubaneswar,Online,Small Business,37.0,Office Supplies,Paper,4.0,1934.66,7738.64,5412.62,778.29,Credit Card,3.4,2023-09-05
ORD-4854-002833,CUST_00987,2023-04-14,North,Delhi,Online,Consumer,39.0,Sports,Outdoor,1.0,5455.56,5455.56,4732.6,722.95,UPI,4.5,2023-04-17
ORD-7471-005450,CUST_00122,2024-02-18,North,Chandigarh,Marketplace,Corporate,30.0,Furniture,Tables,5.0,3690.54,18452.7,10498.91,7953.78,Cash,4.4,
ORD-5494-003473,CUST_01137,2024-02-28,,Ahmedabad,Store,Consumer,36.0,Sports,Cycling,3.0,11457.83,34373.49,20853.63,8363.84,Debit Card,2.1,2024-02-29
ORD-8349-006328,CUST_00717,2022-08-18,South,Chennai,Online,Corporate,33.0,Electronics,,2.0,35848.47,71696.94,53216.51,18480.43,Debit Card,3.6,2022-08-22
ORD-2159-000138,CUST_01146,2024-10-29,West,Ahmedabad,Marketplace,Corporate,29.0,Furniture,Chairs,2.0,33725.95,67451.9,39023.0,14938.52,UPI,4.5,2024-11-02
ORD-9065-007044,CUST_00514,2023-01-08,North,Chandigarh,Phone,Corporate,55.0,electronics,Paper,12.0,1029.23,12350.76,10314.06,1419.2,Debit Card,4.9,2023-01-10
